Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,branch_city_num,branch_city,Day,Month_numeric,Year,Month_string
794-32-2436,B,0,0,1,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,03:08:00 PM,Ewallet,6.0,0,Mandalay,27,3,2019,March
131-15-8856,C,0,1,0,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,07:26:00 PM,Credit card,4.0,1,Naypyitaw,30,3,2019,March
273-84-2164,C,0,1,0,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,03:53:00 PM,Ewallet,5.5,1,Naypyitaw,16,2,2019,February
706-36-6154,A,1,0,0,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,06:43:00 PM,Ewallet,8.7,2,Yangon,18,1,2019,January
778-89-7974,C,0,1,0,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,02:58:00 PM,Cash,7.4,1,Naypyitaw,30,3,2019,March
574-31-8277,B,0,0,1,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,07:55:00 PM,Cash,5.6,0,Mandalay,20,3,2019,March
859-71-0933,C,0,1,0,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,03:10:00 PM,Cash,6.3,1,Naypyitaw,16,1,2019,January
740-11-5257,C,0,1,0,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,04:44:00 PM,Cash,7.1,1,Naypyitaw,24,2,2019,February
369-82-2676,B,0,0,1,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,06:22:00 PM,Ewallet,7.8,0,Mandalay,15,1,2019,January
563-47-4072,B,0,0,1,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52:00 AM,Cash,9.9,0,Mandalay,22,1,2019,January
742-04-5161,A,1,0,0,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,05:24:00 PM,Cash,7.3,2,Yangon,3,2,2019,February
149-15-7606,B,0,0,1,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,03:31:00 PM,Ewallet,5.1,0,Mandalay,6,3,2019,March
133-77-3154,B,0,0,1,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,06:04:00 PM,Credit card,9.4,0,Mandalay,16,2,2019,February
169-52-4504,A,1,0,0,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,02:13:00 PM,Credit card,5.8,2,Yangon,14,3,2019,March
250-81-7186,C,0,1,0,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23:00 AM,Credit card,8.0,1,Naypyitaw,27,2,2019,February
562-12-5430,A,1,0,0,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11:00 AM,Ewallet,7.9,2,Yangon,18,1,2019,January
816-72-8853,A,1,0,0,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,03:48:00 PM,Cash,5.9,2,Yangon,29,1,2019,January
491-38-3499,A,1,0,0,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,05:46:00 PM,Credit card,4.9,2,Yangon,26,2,2019,February
322-02-2271,B,0,0,1,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00 AM,Cash,9.3,0,Mandalay,3,2,2019,February
842-29-4695,C,0,1,0,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07:00 PM,Credit card,7.9,1,Naypyitaw,16,1,2019,January
725-67-2480,B,0,0,1,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,06:14:00 PM,Credit card,5.9,0,Mandalay,24,3,2019,March
641-51-2661,C,0,1,0,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,02:45:00 PM,Credit card,9.9,1,Naypyitaw,12,2,2019,February
714-02-3114,C,0,1,0,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00 AM,Cash,7.7,1,Naypyitaw,21,2,2019,February
518-17-2983,A,1,0,0,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,03:44:00 PM,Ewallet,7.6,2,Yangon,4,2,2019,February
779-42-2410,B,0,0,1,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,01:06:00 PM,Ewallet,7.7,0,Mandalay,20,2,2019,February
190-14-3147,B,0,0,1,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,08:43:00 PM,Ewallet,6.4,0,Mandalay,23,2,2019,February
408-66-6712,C,0,1,0,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,02:19:00 PM,Ewallet,4.4,1,Naypyitaw,16,2,2019,February
679-22-6530,B,0,0,1,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01:00 AM,Credit card,4.1,0,Mandalay,17,1,2019,January
588-47-8641,A,1,0,0,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,07:30:00 PM,Ewallet,4.4,2,Yangon,14,1,2019,January
642-61-4706,B,0,0,1,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,04:34:00 PM,Cash,5.5,0,Mandalay,30,3,2019,March
576-31-4774,B,0,0,1,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,01:10:00 PM,Ewallet,4.0,0,Mandalay,2,3,2019,March
556-41-6224,C,0,1,0,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,05:10:00 PM,Credit card,9.3,1,Naypyitaw,15,2,2019,February
811-03-8790,A,1,0,0,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22:00 AM,Credit card,4.8,2,Yangon,1,3,2019,March
242-11-3142,B,0,0,1,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,07:57:00 PM,Cash,4.6,0,Mandalay,24,2,2019,February
752-23-3760,B,0,0,1,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,07:29:00 PM,Credit card,7.3,0,Mandalay,19,2,2019,February
274-05-5470,A,1,0,0,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,06:30:00 PM,Cash,6.0,2,Yangon,23,2,2019,February
648-94-3045,C,0,1,0,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,02:27:00 PM,Ewallet,8.1,1,Naypyitaw,7,2,2019,February
130-67-4723,A,1,0,0,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,01:57:00 PM,Ewallet,9.4,2,Yangon,11,1,2019,January
528-87-5606,B,0,0,1,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,07:43:00 PM,Cash,6.5,0,Mandalay,12,2,2019,February
320-85-2052,B,0,0,1,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11:00 AM,Credit card,7.0,0,Mandalay,14,1,2019,January
370-96-0655,C,0,1,0,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,01:46:00 PM,Ewallet,7.1,1,Naypyitaw,9,1,2019,January
105-10-6182,A,1,0,0,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22:00 PM,Ewallet,6.6,2,Yangon,27,2,2019,February
510-79-0415,B,0,0,1,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,07:20:00 PM,Ewallet,4.9,0,Mandalay,24,1,2019,January
241-96-5076,B,0,0,1,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00 PM,Credit card,6.4,0,Mandalay,8,1,2019,January
767-97-4650,B,0,0,1,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59:00 AM,Credit card,8.0,0,Mandalay,8,1,2019,January
648-83-1321,A,1,0,0,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,05:59:00 PM,Cash,4.3,2,Yangon,16,1,2019,January
173-57-2300,C,0,1,0,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51:00 PM,Cash,6.1,1,Naypyitaw,13,3,2019,March
305-03-2383,A,1,0,0,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36:00 AM,Cash,7.5,2,Yangon,15,2,2019,February
394-55-6384,C,0,1,0,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,01:38:00 PM,Cash,6.7,1,Naypyitaw,25,1,2019,January
266-20-6657,C,0,1,0,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,07:39:00 PM,Ewallet,5.2,1,Naypyitaw,12,3,2019,March
689-05-1884,A,1,0,0,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44:00 PM,Cash,8.8,2,Yangon,4,3,2019,March
196-01-2849,C,0,1,0,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,01:56:00 PM,Cash,9.5,1,Naypyitaw,10,2,2019,February
372-62-5264,C,0,1,0,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,02:42:00 PM,Cash,7.6,1,Naypyitaw,16,1,2019,January
800-09-8606,A,1,0,0,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,07:45:00 PM,Cash,6.6,2,Yangon,29,1,2019,January
182-52-7000,A,1,0,0,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,08:26:00 PM,Ewallet,6.9,2,Yangon,1,1,2019,January
826-58-8051,B,0,0,1,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,07:46:00 PM,Ewallet,4.3,0,Mandalay,6,1,2019,January
868-06-0466,A,1,0,0,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,07:38:00 PM,Credit card,7.8,2,Yangon,19,2,2019,February
751-41-9720,C,0,1,0,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,04:18:00 PM,Ewallet,8.0,1,Naypyitaw,12,1,2019,January
626-43-7888,C,0,1,0,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23:00 PM,Ewallet,9.6,1,Naypyitaw,7,2,2019,February
176-64-7711,B,0,0,1,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,07:11:00 PM,Credit card,4.3,0,Mandalay,27,3,2019,March
191-29-0321,B,0,0,1,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,06:57:00 PM,Credit card,5.0,0,Mandalay,27,2,2019,February
729-06-2010,B,0,0,1,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18:00 AM,Cash,9.2,0,Mandalay,6,1,2019,January
640-48-5028,B,0,0,1,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40:00 PM,Cash,6.3,0,Mandalay,2,3,2019,March
186-79-9562,B,0,0,1,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,02:06:00 PM,Cash,8.9,0,Mandalay,29,3,2019,March
834-45-5519,B,0,0,1,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,08:48:00 PM,Ewallet,7.6,0,Mandalay,31,1,2019,January
162-65-8559,C,0,1,0,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,08:13:00 PM,Cash,4.8,1,Naypyitaw,21,1,2019,January
760-27-5490,C,0,1,0,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,08:37:00 PM,Ewallet,9.1,1,Naypyitaw,20,1,2019,January
445-30-9252,A,1,0,0,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,05:59:00 PM,Ewallet,6.1,2,Yangon,17,1,2019,January
786-94-2700,A,1,0,0,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,08:18:00 PM,Cash,9.1,2,Yangon,28,2,2019,February
728-88-7867,C,0,1,0,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,03:52:00 PM,Ewallet,8.3,1,Naypyitaw,19,3,2019,March
183-21-3799,C,0,1,0,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,03:14:00 PM,Ewallet,7.2,1,Naypyitaw,19,2,2019,February
268-20-3585,C,0,1,0,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50:00 PM,Ewallet,6.0,1,Naypyitaw,4,2,2019,February
735-32-9839,C,0,1,0,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36:00 AM,Ewallet,8.5,1,Naypyitaw,31,1,2019,January
258-92-7466,A,1,0,0,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,06:33:00 PM,Credit card,6.6,2,Yangon,6,2,2019,February
857-16-3520,A,1,0,0,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,04:06:00 PM,Ewallet,4.5,2,Yangon,28,3,2019,March
482-17-1179,A,1,0,0,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47:00 PM,Credit card,8.1,2,Yangon,19,1,2019,January
788-21-5741,A,1,0,0,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,01:34:00 PM,Credit card,7.2,2,Yangon,17,2,2019,February
821-14-9046,B,0,0,1,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,03:04:00 PM,Credit card,6.1,0,Mandalay,18,1,2019,January
418-05-0656,B,0,0,1,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,08:42:00 PM,Cash,7.1,0,Mandalay,2,2,2019,February
678-79-0726,C,0,1,0,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,03:28:00 PM,Cash,5.1,1,Naypyitaw,18,1,2019,January
776-68-1096,B,0,0,1,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,01:45:00 PM,Credit card,7.9,0,Mandalay,18,3,2019,March
592-46-1692,C,0,1,0,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,08:10:00 PM,Cash,7.4,1,Naypyitaw,11,1,2019,January
434-35-9162,B,0,0,1,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,06:53:00 PM,Ewallet,7.4,0,Mandalay,4,2,2019,February
149-14-0304,C,0,1,0,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,02:24:00 PM,Cash,6.6,1,Naypyitaw,6,2,2019,February
442-44-6497,C,0,1,0,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42:00 AM,Credit card,5.9,1,Naypyitaw,8,1,2019,January
174-64-0215,B,0,0,1,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,05:49:00 PM,Credit card,8.9,0,Mandalay,5,3,2019,March
210-74-9613,C,0,1,0,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,03:33:00 PM,Ewallet,6.8,1,Naypyitaw,16,3,2019,March
299-29-0180,B,0,0,1,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54:00 AM,Cash,9.3,0,Mandalay,9,3,2019,March
247-11-2470,A,1,0,0,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,04:23:00 PM,Credit card,4.4,2,Yangon,1,3,2019,March
635-28-5728,A,1,0,0,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,07:33:00 PM,Ewallet,4.8,2,Yangon,28,2,2019,February
756-49-0168,A,1,0,0,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39:00 AM,Ewallet,9.5,2,Yangon,8,2,2019,February
438-23-1242,B,0,0,1,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38:00 AM,Ewallet,8.9,0,Mandalay,24,1,2019,January
238-45-6950,B,0,0,1,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,08:03:00 PM,Ewallet,6.4,0,Mandalay,1,3,2019,March
607-65-2441,C,0,1,0,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39:00 PM,Credit card,6.0,1,Naypyitaw,10,3,2019,March
386-27-7606,C,0,1,0,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,03:59:00 PM,Credit card,8.1,1,Naypyitaw,23,3,2019,March
137-63-5492,C,0,1,0,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,02:26:00 PM,Ewallet,9.0,1,Naypyitaw,29,1,2019,January
197-77-7132,B,0,0,1,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,06:22:00 PM,Ewallet,6.0,0,Mandalay,12,1,2019,January
805-86-0265,A,1,0,0,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32:00 AM,Cash,9.8,2,Yangon,20,3,2019,March
733-29-1227,C,0,1,0,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41:00 PM,Cash,8.5,1,Naypyitaw,23,3,2019,March
451-73-2711,C,0,1,0,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,03:20:00 PM,Ewallet,8.8,1,Naypyitaw,14,1,2019,January
373-14-0504,A,1,0,0,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,02:33:00 PM,Ewallet,8.8,2,Yangon,12,2,2019,February
546-80-2899,A,1,0,0,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,03:29:00 PM,Ewallet,9.5,2,Yangon,20,2,2019,February
345-68-9016,C,0,1,0,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,04:19:00 PM,Credit card,5.6,1,Naypyitaw,2,1,2019,January
390-17-5806,C,0,1,0,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,04:33:00 PM,Cash,8.6,1,Naypyitaw,2,2,2019,February
457-13-1708,B,0,0,1,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,07:07:00 PM,Credit card,5.2,0,Mandalay,8,1,2019,January
664-14-2882,C,0,1,0,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,02:43:00 PM,Credit card,5.8,1,Naypyitaw,30,1,2019,January
487-79-6868,B,0,0,1,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,07:28:00 PM,Credit card,8.0,0,Mandalay,26,3,2019,March
314-23-4520,C,0,1,0,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,08:44:00 PM,Cash,9.0,1,Naypyitaw,15,1,2019,January
210-30-7976,B,0,0,1,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16:00 AM,Ewallet,4.1,0,Mandalay,14,3,2019,March
585-86-8361,A,1,0,0,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00 AM,Credit card,8.6,2,Yangon,3,2,2019,February
807-14-7833,A,1,0,0,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30:00 PM,Ewallet,7.0,2,Yangon,22,2,2019,February
775-72-1988,B,0,0,1,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,03:05:00 PM,Ewallet,8.4,0,Mandalay,24,1,2019,January
288-38-3758,C,0,1,0,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,06:30:00 PM,Ewallet,7.4,1,Naypyitaw,25,1,2019,January
652-43-6591,A,1,0,0,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,01:18:00 PM,Credit card,6.2,2,Yangon,9,3,2019,March
785-96-0615,B,0,0,1,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,03:28:00 PM,Ewallet,4.9,0,Mandalay,17,2,2019,February
406-46-7107,A,1,0,0,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52:00 AM,Cash,4.5,2,Yangon,11,1,2019,January
250-17-5703,A,1,0,0,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,06:24:00 PM,Ewallet,5.6,2,Yangon,27,2,2019,February
156-95-3964,A,1,0,0,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,03:19:00 PM,Ewallet,8.0,2,Yangon,25,3,2019,March
842-40-8179,B,0,0,1,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38:00 AM,Credit card,5.6,0,Mandalay,11,2,2019,February
525-09-8450,B,0,0,1,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,03:12:00 PM,Credit card,4.2,0,Mandalay,31,1,2019,January
410-67-1709,A,1,0,0,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,05:48:00 PM,Ewallet,9.9,2,Yangon,20,1,2019,January
587-73-4862,A,1,0,0,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07:00 AM,Ewallet,7.6,2,Yangon,26,3,2019,March
787-87-2010,A,1,0,0,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,03:48:00 PM,Credit card,6.6,2,Yangon,20,1,2019,January
593-14-4239,B,0,0,1,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,07:40:00 PM,Ewallet,4.7,0,Mandalay,5,3,2019,March
801-88-0346,C,0,1,0,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,08:30:00 PM,Credit card,9.8,1,Naypyitaw,5,1,2019,January
388-76-2555,B,0,0,1,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,01:59:00 PM,Cash,6.3,0,Mandalay,13,2,2019,February
711-31-1234,B,0,0,1,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,06:51:00 PM,Cash,7.9,0,Mandalay,16,3,2019,March
886-54-6089,A,1,0,0,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,05:24:00 PM,Cash,7.7,2,Yangon,15,1,2019,January
707-32-7409,B,0,0,1,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58:00 AM,Ewallet,4.5,0,Mandalay,26,2,2019,February
759-98-4285,C,0,1,0,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,07:01:00 PM,Credit card,8.0,1,Naypyitaw,27,2,2019,February
201-63-8275,C,0,1,0,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,04:50:00 PM,Ewallet,5.7,1,Naypyitaw,17,2,2019,February
471-06-8611,C,0,1,0,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22:00 AM,Credit card,6.3,1,Naypyitaw,6,2,2019,February
200-16-5952,C,0,1,0,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,04:46:00 PM,Cash,6.0,1,Naypyitaw,17,1,2019,January
120-54-2248,B,0,0,1,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,06:08:00 PM,Credit card,8.0,0,Mandalay,22,1,2019,January
102-77-2261,C,0,1,0,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,06:02:00 PM,Credit card,4.2,1,Naypyitaw,5,3,2019,March
875-31-8302,B,0,0,1,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,01:07:00 PM,Cash,9.6,0,Mandalay,3,1,2019,January
102-06-2002,C,0,1,0,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,05:52:00 PM,Cash,6.1,1,Naypyitaw,20,3,2019,March
457-94-0464,B,0,0,1,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,08:32:00 PM,Ewallet,5.6,0,Mandalay,31,1,2019,January
629-42-4133,C,0,1,0,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,07:24:00 PM,Cash,8.3,1,Naypyitaw,19,2,2019,February
534-53-3526,A,1,0,0,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,04:06:00 PM,Ewallet,7.8,2,Yangon,11,2,2019,February
307-04-2070,A,1,0,0,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,02:14:00 PM,Credit card,4.1,2,Yangon,5,2,2019,February
468-99-7231,C,0,1,0,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,05:36:00 PM,Cash,8.8,1,Naypyitaw,3,3,2019,March
516-77-6464,C,0,1,0,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,01:08:00 PM,Ewallet,4.1,1,Naypyitaw,24,2,2019,February
404-91-5964,A,1,0,0,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,04:09:00 PM,Credit card,9.0,2,Yangon,4,2,2019,February
886-77-9084,C,0,1,0,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33:00 AM,Ewallet,5.5,1,Naypyitaw,19,2,2019,February
790-38-4466,C,0,1,0,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18:00 AM,Credit card,9.3,1,Naypyitaw,23,1,2019,January
704-10-4056,C,0,1,0,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55:00 AM,Credit card,5.6,1,Naypyitaw,14,1,2019,January
497-37-6538,A,1,0,0,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,03:15:00 PM,Ewallet,9.7,2,Yangon,17,1,2019,January
651-96-5970,A,1,0,0,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,08:06:00 PM,Credit card,4.0,2,Yangon,3,3,2019,March
400-80-4065,C,0,1,0,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,08:21:00 PM,Credit card,9.2,1,Naypyitaw,15,2,2019,February
744-16-7898,B,0,0,1,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,01:48:00 PM,Credit card,4.9,0,Mandalay,15,1,2019,January
263-12-5321,A,1,0,0,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52:00 PM,Credit card,9.3,2,Yangon,27,2,2019,February
702-72-0487,A,1,0,0,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28:00 PM,Credit card,6.6,2,Yangon,26,2,2019,February
605-83-1050,B,0,0,1,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,04:26:00 PM,Ewallet,4.3,0,Mandalay,15,3,2019,March
443-60-9639,C,0,1,0,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,01:24:00 PM,Cash,5.5,1,Naypyitaw,24,1,2019,January
864-24-7918,A,1,0,0,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,03:15:00 PM,Cash,8.1,2,Yangon,22,2,2019,February
359-94-5395,B,0,0,1,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50:00 AM,Credit card,9.8,0,Mandalay,15,3,2019,March
401-09-4232,C,0,1,0,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,06:38:00 PM,Ewallet,9.4,1,Naypyitaw,11,2,2019,February
751-15-6198,B,0,0,1,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,04:45:00 PM,Ewallet,7.9,0,Mandalay,12,1,2019,January
324-41-6833,C,0,1,0,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,07:30:00 PM,Ewallet,5.1,1,Naypyitaw,3,3,2019,March
474-33-8305,C,0,1,0,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,01:23:00 PM,Ewallet,6.9,1,Naypyitaw,23,3,2019,March
